"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-05-07",0,FALSE,"596304665781735424",TRUE,NA,NA,NA,NA,NA,19,FALSE,"meelumishra","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @puneetpossible: <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0939><U+0930> <U+0924><U+0940><U+0930><U+094D><U+0925> <U+092E><U+0947><U+0902> <U+091C><U+093E><U+0928><U+0947> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+090F><U+0915> <U+092C><U+093E><U+0924> <U+0938><U+094D><U+092A><U+0937><U+094D><U+091F> <U+0915><U+0939> <U+0938><U+0915><U+0924><U+093E> <U+0939><U+0942><U+0902> <U+0915><U+093F> <U+092E><U+0941><U+0938><U+094D><U+0932><U+093F><U+092E><U+094B><U+0902> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0905><U+092C> <U+0908><U+0938><U+093E><U+0908> <U+0939><U+0930> <U+0939><U+093F><U+0902><U+0926><U+0941> <U+0924><U+0940><U+0930><U+094D><U+0925> <U+092A><U+0930> <U+091C><U+0921><U+093C><U+0947> <U+091C><U+092E><U+093E> <U+0930><U+0939><U+0947> <U+2026>",FALSE
"2015-05-07",0,FALSE,"596304665249075201",TRUE,NA,NA,NA,NA,NA,130,FALSE,"rameshchhabra9","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Manojkaswa: #NepalDisasterReliefByMSG 
St @Gurmeetramrahim Ji is reached in Nepal with trained team of volunteers. @narendramodi http:/<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304664959668224",TRUE,NA,NA,NA,NA,NA,17,FALSE,"adamnick_nick","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @swarup1972: Protest by SIF in front of Parliament: http://t.co/AcJz7r0KHE @DVSBJP @narendramodi @HMOIndia #Scrap498a to #StopAbuseOfMen<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304659133796353",TRUE,NA,NA,NA,NA,NA,97,FALSE,"skjsdr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304657820954624",FALSE,NA,NA,NA,NA,NA,0,FALSE,"DeccanChronicle","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#NewsAlert: PM @narendramodi went to thank Sonia Gandhi personally after passage of  Indo-Bangla Land Boundary Bill in Lok Sabha.",FALSE
"2015-05-07",0,FALSE,"596304657812623361",FALSE,NA,NA,NA,NA,NA,0,FALSE,"TheAsianAgeNews","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#NewsAlert: PM @narendramodi went to thank Sonia Gandhi personally after passage of  Indo-Bangla Land Boundary Bill in Lok Sabha.",FALSE
"2015-05-07",0,FALSE,"596304648241221632",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ncsradvocate","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/Xr3JpOkB7r, slowly Rupee value falling, competing with ur age, bakwas band karo, jara kam karo @narendramodi 2019 is not far off",FALSE
"2015-05-07",0,FALSE,"596304647062618112",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RajanLodha","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Work. Real.  https://t.co/hBmFTMHIK7",FALSE
"2015-05-07",0,FALSE,"596304640796282881",TRUE,NA,NA,NA,NA,NA,23,FALSE,"BHANWARLALSUTH7","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @Neelam_Soti: .@narendramodi ji u issued statements assuring security of minorities. Please also issue a statement giving assurance to N<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304634878107648",FALSE,NA,NA,"596302422609244160","narendramodi","18839785",0,FALSE,"rjpathak39","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi nice work done",FALSE
"2015-05-07",0,FALSE,"596304623926804480",TRUE,NA,NA,NA,NA,NA,2,FALSE,"NashidhaH","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FocusNewsIndia: #BREAKING | @narendramodi meets #SoniaGandhi personally after passage of  Indo-Bangla Land Boundary Bill in #LS http://<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304605065052160",TRUE,NA,NA,NA,NA,NA,35,FALSE,"viveklkw","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304602246422528",TRUE,NA,NA,NA,NA,NA,3,FALSE,"NimbleSpeak","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mahesh10816: Nadia riots for Hindus were butchered by Muslims, any enquiry ordered @narendramodi @HMOIndia ?  neo-secularism ?",FALSE
"2015-05-07",0,FALSE,"596304598748377088",FALSE,"10.6402415","76.1745344","596302080727392258","narendramodi","18839785",0,FALSE,"pramodunni","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi why did u opposed the same when u r in opposition",FALSE
"2015-05-07",0,FALSE,"596304590481399808",FALSE,NA,NA,"596304245357314048","FocusNewsIndia","2354523650",0,FALSE,"FocusNewsIndia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Indo-Bangla Land Boundary Bill passed in LS: @narendramodi expresses gratitude towards the opposition http://t.co/GiM0Jc4dpT",FALSE
"2015-05-07",0,FALSE,"596304588153561088",FALSE,NA,NA,NA,"narendramodi","18839785",0,FALSE,"CNohwar","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi I like you",FALSE
"2015-05-07",0,FALSE,"596304577479122944",TRUE,NA,NA,NA,NA,NA,396,FALSE,"DrJC_08","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @therealkapildev: Just met the top man of our country, our Honourable PM @narendramodi . Feeling very happy and proud.",FALSE
"2015-05-07",1,FALSE,"596304573410611203",FALSE,NA,NA,NA,NA,NA,2,FALSE,"ModiShahi","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","PM @narendramodi went to thank Sonia Gandhi personally after passage of Indo-Bangla Land Boundary Bill in LS. !!",FALSE
"2015-05-07",0,FALSE,"596304542930632705",TRUE,NA,NA,NA,NA,NA,7,FALSE,"adamnick_nick","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @imra_mra: @BBCHindi Protest by SIF in front of Parliament: http://t.co/LZ1NUtVtE1 @DVSBJP @narendramodi  #Scrap498a to #StopAbuseOfMen <U+2026>",FALSE
"2015-05-07",0,FALSE,"596304536991506432",TRUE,NA,NA,NA,NA,NA,5,FALSE,"pt_upendra","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @manojkumar17589: @sv_om07 @AmitSwami77 @narendramodi @DrManisha7 <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0938><U+0928><U+094D><U+0924><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+093F><U+0928><U+093E> <U+0938><U+092C><U+0942><U+0924> <U+0905><U+092A><U+0930><U+093E><U+0927><U+0940> <U+0935> <U+0905><U+092A><U+0930><U+093E><U+0927><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0947><U+0932><U+0965> #Bail4SalmanNo<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304535582167040",TRUE,NA,NA,NA,NA,NA,35,FALSE,"vdgajjar1957","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304531664850944",FALSE,NA,NA,"467192528878329856","narendramodi","18839785",0,FALSE,"mango_man001","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi @VyangyaPuraan  ghanta aya <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085>",FALSE
"2015-05-07",0,FALSE,"596304512647761920",TRUE,NA,NA,NA,NA,NA,19,FALSE,"viveklkw","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @puneetpossible: <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0939><U+0930> <U+0924><U+0940><U+0930><U+094D><U+0925> <U+092E><U+0947><U+0902> <U+091C><U+093E><U+0928><U+0947> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+090F><U+0915> <U+092C><U+093E><U+0924> <U+0938><U+094D><U+092A><U+0937><U+094D><U+091F> <U+0915><U+0939> <U+0938><U+0915><U+0924><U+093E> <U+0939><U+0942><U+0902> <U+0915><U+093F> <U+092E><U+0941><U+0938><U+094D><U+0932><U+093F><U+092E><U+094B><U+0902> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0905><U+092C> <U+0908><U+0938><U+093E><U+0908> <U+0939><U+0930> <U+0939><U+093F><U+0902><U+0926><U+0941> <U+0924><U+0940><U+0930><U+094D><U+0925> <U+092A><U+0930> <U+091C><U+0921><U+093C><U+0947> <U+091C><U+092E><U+093E> <U+0930><U+0939><U+0947> <U+2026>",FALSE
"2015-05-07",0,FALSE,"596304452593692673",TRUE,NA,NA,NA,NA,NA,2,FALSE,"ramniwasb83","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kiransnm: <U+092A><U+0942><U+0902><U+091C><U+0940><U+092A><U+0924><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+092E><U+093F><U+0932> <U+0915><U+0930> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0935><U+093F><U+0936><U+094D><U+0935> <U+0915><U+0940><U+0930><U+094D><U+0924><U+093F><U+092E><U+093E><U+0928> <U+092C><U+0928><U+093E><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+091C><U+092C> <U+092A><U+094D><U+0930>.<U+092E>. @narendramodi <U+091C><U+0940> <U+0915><U+094B> <U+0915><U+093E><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F> <U+0915><U+0947> <U+0938><U+093E><U+0925><U+0940> <U+092C><U+0924><U+093E><U+0924><U+0947> <U+0939><U+0948><U+0902>; <U+2026>",FALSE
"2015-05-07",0,FALSE,"596304443408142337",TRUE,NA,NA,NA,NA,NA,1530,FALSE,"DrJC_08","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @narendramodi: Always a delight to meet you, @therealkapildev. Thanks for your contribution of Rs. 51 lakhs for PMNRF. http://t.co/QkhpU<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304436579831809",FALSE,NA,NA,"596303528735322112","varunm","15876967",0,FALSE,"AnupamDKan","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@varunm @narendramodi Varun, Bangladesh passed it more than 40 years ago.",FALSE
"2015-05-07",0,FALSE,"596304433866145792",TRUE,NA,NA,NA,NA,NA,12,FALSE,"meelumishra","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @i_Aakanksha: @narendramodi 

Visit @Offlce0fRG <U+0915><U+094B><U+092E><U+0947><U+0921><U+0940> <U+0928><U+093E><U+0907><U+091F> <U+0926><U+0947><U+0916><U+0928><U+0947> <U+0915><U+0940> <U+091C><U+0930><U+0942><U+0930><U+0924> <U+0928><U+0939><U+093F> <U+092A><U+0921><U+0947><U+0917><U+0940><U+0964>",FALSE
"2015-05-07",0,FALSE,"596304422113644544",TRUE,NA,NA,NA,NA,NA,1530,FALSE,"Abhiptna","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @narendramodi: Always a delight to meet you, @therealkapildev. Thanks for your contribution of Rs. 51 lakhs for PMNRF. http://t.co/QkhpU<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304416036114432",FALSE,NA,NA,"596302959761227776","narendramodi","18839785",0,FALSE,"kunalrv","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi Watershed decision for both the nation's .",FALSE
"2015-05-07",0,FALSE,"596304409811791873",TRUE,NA,NA,NA,NA,NA,2056,FALSE,"Abhiptna","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI",FALSE
"2015-05-07",0,FALSE,"596304409191026689",FALSE,NA,NA,"596302959761227776","narendramodi","18839785",0,FALSE,"nikitasabherwal","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@narendramodi we are proud the way India is making the presence felt ... Way to go sir",FALSE
"2015-05-07",0,FALSE,"596304403008630786",TRUE,NA,NA,NA,NA,NA,244,FALSE,"suri_rohan","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RoflGandhi_: .@narendramodi Sir ab handle ka naam 'made my trip' rakh lo.",FALSE
"2015-05-07",0,FALSE,"596304392980135937",FALSE,NA,NA,"596303983813201920","tommass88","2842598782",0,FALSE,"tommass88","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi das sind inda da kann china such nichts <U+00E4>ndern",FALSE
"2015-05-07",0,FALSE,"596304392929738752",FALSE,NA,NA,NA,NA,NA,0,FALSE,"DrMahmoodHassan","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thank you PM @narendramodi, Historical event, we waited 41 years for this. Please take care of other issues ASAP.  https://t.co/vQTkuiHlFn",FALSE
"2015-05-07",0,FALSE,"596304391520391168",TRUE,NA,NA,NA,NA,NA,3,FALSE,"BharathAnantha","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChandaDebabrata: @narendramodi @MahikaInfra With solution of boundary issue with Bangladesh, can gov solve the problem of illegal infil<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304388764749825",TRUE,NA,NA,NA,NA,NA,405,FALSE,"chawlaravis","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD",FALSE
"2015-05-07",0,FALSE,"596304382800613376",TRUE,NA,NA,NA,NA,NA,3,FALSE,"OOctoPussy","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DrGPradhan: <U+0905><U+092C> <U+0907><U+0938> <U+0915><U+094B> <U+0915><U+093F><U+092F><U+093E> <U+0915><U+0939><U+0947><U+0902><U+0917><U+0947> 

<U+0905><U+091A><U+094D><U+091B><U+0947> <U+0926><U+093F><U+0928> 

@narendramodi http://t.co/1oHrbdJ8CN",FALSE
"2015-05-07",0,FALSE,"596304380522967042",TRUE,NA,NA,NA,NA,NA,4,FALSE,"iamUrvi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DevirupaM: LBA will seriously be transformative. https://t.co/mCT2ddRtsi",FALSE
"2015-05-07",0,FALSE,"596304375665930240",TRUE,NA,NA,NA,NA,NA,8,FALSE,"auspath","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kirtisaxena999: @narendramodi yes ..a historic day.. http://t.co/mm5eBsFhVK",FALSE
"2015-05-07",0,FALSE,"596304371937202177",FALSE,"0","0",NA,"narendramodi","18839785",0,FALSE,"rahulchawlasir","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi Please call me",FALSE
"2015-05-07",0,FALSE,"596304368619556864",TRUE,NA,NA,NA,NA,NA,19,FALSE,"bijlichorr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304364806938624",TRUE,NA,NA,NA,NA,NA,3,FALSE,"Aks9009Pa","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mahesh10816: Nadia riots for Hindus were butchered by Muslims, any enquiry ordered @narendramodi @HMOIndia ?  neo-secularism ?",FALSE
"2015-05-07",0,FALSE,"596304360851640321",FALSE,NA,NA,"596302630684467201","narendramodi","18839785",0,FALSE,"rjpathak39","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi you have done great work",FALSE
"2015-05-07",1,FALSE,"596304348914712576",FALSE,NA,NA,NA,NA,NA,1,FALSE,"123crush","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","India First .. Great gesture shown by all political parties ----&gt; ""https://t.co/CyfmK4srR4""",FALSE
"2015-05-07",0,FALSE,"596304337510342658",FALSE,NA,NA,"596302882405683201","narendramodi","18839785",0,FALSE,"RameshMenon_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi this also reflects the will to act, not procrastinate forever. That's the format of leadership thats required",FALSE
"2015-05-07",0,FALSE,"596304335346094080",FALSE,NA,NA,"467192528878329856","narendramodi","18839785",0,FALSE,"mango_man001","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi @VyangyaPuraan  ab tak to nahi aye feku sahab ?",FALSE
"2015-05-07",0,FALSE,"596304332636737536",FALSE,NA,NA,"596275181326245889","JhaSanjay","50943008",0,FALSE,"Singh_svs","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JhaSanjay @INCIndia @OfficeOfRG i am following @narendramodi Are u????",FALSE
"2015-05-07",0,FALSE,"596304322914168833",TRUE,NA,NA,NA,NA,NA,97,FALSE,"rajkshroff","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304321270128641",TRUE,NA,NA,NA,NA,NA,45,FALSE,"tdowlats","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @raju: .@narendramodi makes time for @TIME http://t.co/8hKAbLvMuk http://t.co/tDKcntNaAr",FALSE
"2015-05-07",0,FALSE,"596304316077645825",FALSE,NA,NA,"596302630684467201","narendramodi","18839785",0,FALSE,"Katriina_Kaiif","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@narendramodi specially wb________!
 thank you too mr. pm",FALSE
"2015-05-07",0,FALSE,"596304312805953536",FALSE,"0","0",NA,NA,NA,0,FALSE,"narenjcr","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","I also thank all MPs irrespective of Party. https://t.co/DqJH2i5nsl",FALSE
"2015-05-07",4,FALSE,"596304301560987648",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",8,FALSE,"vikingthakkar","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi Sir. We Indians &amp; the world expect nothing less than historic milestones from this #BJP Govt under yr leadership. Thank you.",FALSE
"2015-05-07",0,FALSE,"596304299140845570",TRUE,NA,NA,NA,NA,NA,45,FALSE,"tweetfromVivek","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @raju: .@narendramodi makes time for @TIME http://t.co/8hKAbLvMuk http://t.co/tDKcntNaAr",FALSE
"2015-05-07",0,FALSE,"596304296058032128",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"AlokmohantyBjp","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi In Odisha there are three groups of organisation. If it solutes then we can win Odisha in 2019.",FALSE
"2015-05-07",0,FALSE,"596304291121336322",TRUE,NA,NA,NA,NA,NA,35,FALSE,"manozkr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>",FALSE
"2015-05-07",0,FALSE,"596304289019998208",TRUE,NA,NA,NA,NA,NA,2,FALSE,"asitbala","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rnpadukone: @Neelam_Soti @narendramodi It is not that big BJP leaders have same outlook as Modiji. Will need a decade to transform.",FALSE
"2015-05-07",0,FALSE,"596304287652655104",FALSE,NA,NA,"596303936409108480","BeingRohan_","864142933",0,FALSE,"BeingRohan_","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@narendramodi Get Well Soon Modi Ji. Do something for our hero. Unfair Verdict On Salman",FALSE
"2015-05-07",0,FALSE,"596304286985781249",FALSE,NA,NA,NA,NA,NA,0,FALSE,"tweetokpleasee","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The great pacifist Pappu Yadav is set to join BJP @narendramodi Cheers to Acche Din...",FALSE
"2015-05-07",0,FALSE,"596304276437106688",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"anil_kushinagar","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi <U+0938><U+0930> <U+0906><U+091C> <U+092D><U+0940> <U+0939><U+092E> <U+0905><U+0901><U+0927><U+0947><U+0930><U+0947> <U+092E><U+0947><U+0902> <U+0939><U+0948><U+0964>
<U+0939><U+092E><U+0947><U+0902> <U+092D><U+0940> <U+0930><U+094B><U+0936><U+0928><U+0940> <U+0926><U+0947> <U+0926><U+094B><U+0964>",FALSE
"2015-05-07",0,FALSE,"596304265242509313",TRUE,NA,NA,NA,NA,NA,74,FALSE,"nayanchandra","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @minhazmerchant: Long, clear-headed cover story &amp; interview in @TIME with PM @narendramodi http://t.co/2dhak5N2ff",FALSE
"2015-05-07",0,FALSE,"596304264017813506",TRUE,NA,NA,NA,NA,NA,19,FALSE,"indu1685","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>",FALSE
"2015-05-07",1,FALSE,"596304259580211200",FALSE,"24.88578","85.53621","596302882405683201","narendramodi","18839785",0,FALSE,"satishsudhakar","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi <U+0938><U+0930> <U+0906><U+091C> <U+092A><U+0921><U+094B><U+093C><U+0938><U+093F><U+092F><U+094B> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0930><U+093F><U+0936><U+094D><U+0924><U+094B><U+0902> <U+092E><U+0947> <U+0938><U+094D><U+0935><U+0930><U+094D><U+0923><U+093F><U+092E> <U+092F><U+0941><U+0917> <U+0915><U+0940> <U+0936><U+0941><U+0930><U+0941><U+0906><U+0924> <U+0939><U+094B> <U+091A><U+0941><U+0915><U+0940> <U+0939><U+0948>",FALSE
